id;project;connector_type;t;delta_t;url;redirect_url;response_size;response_code;success;error
3;rt-scrape-movies;requests;1566947683.7032342;-0.8459022045135498;https://www.rottentomatoes.com/m/mighty_fine;https://www.rottentomatoes.com/m/mighty_fine;325711;200;True;
4;rt-scrape-movies;requests;1566947685.6877782;-1.027496337890625;https://www.rottentomatoes.com/m/stand_up_guys;https://www.rottentomatoes.com/m/stand_up_guys;327326;200;True;
5;rt-scrape-movies;requests;1566947687.8585331;-0.9533188343048096;https://www.rottentomatoes.com/m/the_abcs_of_death;https://www.rottentomatoes.com/m/the_abcs_of_death;320920;200;True;
6;rt-scrape-movies;requests;1566947689.9380984;-0.8751206398010254;https://www.rottentomatoes.com/m/beautiful_creatures_2013;https://www.rottentomatoes.com/m/beautiful_creatures_2013;345344;200;True;
7;rt-scrape-movies;requests;1566947691.9532697;-1.032036542892456;https://www.rottentomatoes.com/m/starlet_2012;https://www.rottentomatoes.com/m/starlet_2012;349601;200;True;
8;rt-scrape-movies;requests;1566947694.183226;-0.7593605518341064;https://www.rottentomatoes.com/m/beware_of_mr_baker;https://www.rottentomatoes.com/m/beware_of_mr_baker;319470;200;True;
9;rt-scrape-movies;requests;1566947696.0777261;-1.2237555980682373;https://www.rottentomatoes.com/m/gregory_crewdson_brief_encounters_2012;https://www.rottentomatoes.com/m/gregory_crewdson_brief_encounters_2012;310648;200;True;
10;rt-scrape-movies;requests;1566947698.43729;-0.9002749919891357;https://www.rottentomatoes.com/m/struck_by_lightning_2012;https://www.rottentomatoes.com/m/struck_by_lightning_2012;345228;200;True;
2;rt-scrape-movies;requests;1566947700.4846056;-1.0414097309112549;https://www.rottentomatoes.com/m/side_effects_2013;https://www.rottentomatoes.com/m/side_effects_2013;373916;200;True;
3;rt-scrape-movies;requests;1566947702.6792037;-1.0820062160491943;https://www.rottentomatoes.com/m/infancia_clandestina;https://www.rottentomatoes.com/m/infancia_clandestina;292734;200;True;
4;rt-scrape-movies;requests;1566947704.9353666;-0.8578853607177734;https://www.rottentomatoes.com/m/liz_and_dick;https://www.rottentomatoes.com/m/liz_and_dick;283356;200;True;
5;rt-scrape-movies;requests;1566947706.9115112;-0.7445189952850342;https://www.rottentomatoes.com/m/cloud_atlas_2012;https://www.rottentomatoes.com/m/cloud_atlas_2012;375148;200;True;
6;rt-scrape-movies;requests;1566947708.805787;-0.9344048500061035;https://www.rottentomatoes.com/m/yossi_2013;https://www.rottentomatoes.com/m/yossi_2013;308291;200;True;
7;rt-scrape-movies;requests;1566947710.870237;-1.0052783489227295;https://www.rottentomatoes.com/m/mama_2013;https://www.rottentomatoes.com/m/mama_2013;343657;200;True;
8;rt-scrape-movies;requests;1566947713.0152254;-1.0013303756713867;https://www.rottentomatoes.com/m/picture_day;https://www.rottentomatoes.com/m/picture_day;270129;200;True;
9;rt-scrape-movies;requests;1566947715.1877873;-0.7386891841888428;https://www.rottentomatoes.com/m/a_glimpse_inside_the_mind_of_charles_swan_iii;https://www.rottentomatoes.com/m/a_glimpse_inside_the_mind_of_charles_swan_iii;331320;200;True;
10;rt-scrape-movies;requests;1566947717.0627737;-0.988553524017334;https://www.rottentomatoes.com/m/hating_breitbart;https://www.rottentomatoes.com/m/hating_breitbart;293207;200;True;
2;rt-scrape-movies;requests;1566947719.17249;-0.870612382888794;https://www.rottentomatoes.com/m/back_to_1942;https://www.rottentomatoes.com/m/back_to_1942;336352;200;True;
3;rt-scrape-movies;requests;1566947721.175822;-1.0569329261779785;https://www.rottentomatoes.com/m/tomorrow_youre_gone;https://www.rottentomatoes.com/m/tomorrow_youre_gone;306506;200;True;
4;rt-scrape-movies;requests;1566947723.3590808;-0.9465250968933105;https://www.rottentomatoes.com/m/superman_unbound;https://www.rottentomatoes.com/m/superman_unbound;279320;200;True;
5;rt-scrape-movies;requests;1566947725.4789703;-1.391153335571289;https://www.rottentomatoes.com/m/1006648-enforcer;https://www.rottentomatoes.com/m/1006648_enforcer;318504;200;True;
6;rt-scrape-movies;requests;1566947728.0013084;-1.1774072647094727;https://www.rottentomatoes.com/m/1003857-champion;https://www.rottentomatoes.com/m/1003857_champion;289852;200;True;
7;rt-scrape-movies;requests;1566947730.3089352;-0.701038122177124;https://www.rottentomatoes.com/m/k_11;https://www.rottentomatoes.com/m/k_11;329231;200;True;
8;rt-scrape-movies;requests;1566947732.144441;-0.8916635513305664;https://www.rottentomatoes.com/m/happy_people_a_year_in_the_taiga;https://www.rottentomatoes.com/m/happy_people_a_year_in_the_taiga;321680;200;True;
9;rt-scrape-movies;requests;1566947734.1713471;-1.0954461097717285;https://www.rottentomatoes.com/m/wasted_on_the_young_2010;https://www.rottentomatoes.com/m/wasted_on_the_young_2010;304108;200;True;
10;rt-scrape-movies;requests;1566947736.3898456;-0.9053666591644287;https://www.rottentomatoes.com/m/the_details_2010;https://www.rottentomatoes.com/m/the_details_2010;327288;200;True;
2;rt-scrape-movies;requests;1566947738.484831;-1.0126750469207764;https://www.rottentomatoes.com/m/wuthering_heights_2011;https://www.rottentomatoes.com/m/wuthering_heights_2011;349136;200;True;
3;rt-scrape-movies;requests;1566947740.641764;-1.1170930862426758;https://www.rottentomatoes.com/m/a_monster_in_paris;https://www.rottentomatoes.com/m/a_monster_in_paris;315357;200;True;
4;rt-scrape-movies;requests;1566947742.8898993;-1.0122201442718506;https://www.rottentomatoes.com/m/wu_xia;https://www.rottentomatoes.com/m/wu_xia;324731;200;True;
5;rt-scrape-movies;requests;1566947745.0319278;-0.7482051849365234;https://www.rottentomatoes.com/m/broken_city;https://www.rottentomatoes.com/m/broken_city;319760;200;True;
6;rt-scrape-movies;requests;1566947746.9087837;-0.7631030082702637;https://www.rottentomatoes.com/m/silver_linings_playbook;https://www.rottentomatoes.com/m/silver_linings_playbook;355486;200;True;
7;rt-scrape-movies;requests;1566947748.8748858;-0.8758716583251953;https://www.rottentomatoes.com/m/the_guilt_trip;https://www.rottentomatoes.com/m/the_guilt_trip;359823;200;True;
8;rt-scrape-movies;requests;1566947750.905886;-0.7777500152587891;https://www.rottentomatoes.com/m/gangster_squad_2012;https://www.rottentomatoes.com/m/gangster_squad_2012;390479;200;True;
9;rt-scrape-movies;requests;1566947752.839226;-0.932814359664917;https://www.rottentomatoes.com/m/manborg;https://www.rottentomatoes.com/m/manborg;280571;200;True;
10;rt-scrape-movies;requests;1566947754.8903065;-1.0200941562652588;https://www.rottentomatoes.com/m/walk_away_renee_2011;https://www.rottentomatoes.com/m/walk_away_renee_2011;277051;200;True;
2;rt-scrape-movies;requests;1566947757.0304317;-0.9289681911468506;https://www.rottentomatoes.com/m/tchoupitoulas;https://www.rottentomatoes.com/m/tchoupitoulas;288790;200;True;
3;rt-scrape-movies;requests;1566947759.1388392;-0.8663434982299805;https://www.rottentomatoes.com/m/thale_2012;https://www.rottentomatoes.com/m/thale_2012;302488;200;True;
4;rt-scrape-movies;requests;1566947761.1271353;-0.8986549377441406;https://www.rottentomatoes.com/m/any_day_now_2012;https://www.rottentomatoes.com/m/any_day_now_2012;333822;200;True;
5;rt-scrape-movies;requests;1566947763.1595142;-1.1143639087677002;https://www.rottentomatoes.com/m/only_the_young;https://www.rottentomatoes.com/m/only_the_young;287620;200;True;
6;rt-scrape-movies;requests;1566947765.394506;-0.9414498805999756;https://www.rottentomatoes.com/m/the_revisionaries_2012;https://www.rottentomatoes.com/m/the_revisionaries_2012;322220;200;True;
7;rt-scrape-movies;requests;1566947767.4688141;-0.8820762634277344;https://www.rottentomatoes.com/m/trashed_2012;https://www.rottentomatoes.com/m/trashed_2012;302279;200;True;
8;rt-scrape-movies;requests;1566947769.5306547;-0.9988105297088623;https://www.rottentomatoes.com/m/family_weekend;https://www.rottentomatoes.com/m/family_weekend;330835;200;True;
9;rt-scrape-movies;requests;1566947771.6718805;-0.7245512008666992;https://www.rottentomatoes.com/m/the_impossible_2012;https://www.rottentomatoes.com/m/the_impossible_2012;375608;200;True;
10;rt-scrape-movies;requests;1566947773.5486178;-0.9828064441680908;https://www.rottentomatoes.com/m/not_fade_away_2012;https://www.rottentomatoes.com/m/not_fade_away_2012;377927;200;True;
2;rt-scrape-movies;requests;1566947775.6876018;-0.8329141139984131;https://www.rottentomatoes.com/m/1016837-promised_land;https://www.rottentomatoes.com/m/1016837_promised_land;355340;200;True;
3;rt-scrape-movies;requests;1566947777.6724296;-0.7820777893066406;https://www.rottentomatoes.com/m/a_haunted_house;https://www.rottentomatoes.com/m/a_haunted_house;334636;200;True;
4;rt-scrape-movies;requests;1566947779.6565728;-1.0079412460327148;https://www.rottentomatoes.com/m/little_red_wagon_2012;https://www.rottentomatoes.com/m/little_red_wagon_2012;278805;200;True;
5;rt-scrape-movies;requests;1566947781.7805974;-1.1640880107879639;https://www.rottentomatoes.com/m/addicted_to_fame;https://www.rottentomatoes.com/m/addicted_to_fame;289224;200;True;
6;rt-scrape-movies;requests;1566947784.0694375;-0.7841014862060547;https://www.rottentomatoes.com/m/delhi_safari_2012;https://www.rottentomatoes.com/m/delhi_safari_2012;321467;200;True;
7;rt-scrape-movies;requests;1566947785.9842472;-0.9656600952148438;https://www.rottentomatoes.com/m/upstream_color;https://www.rottentomatoes.com/m/upstream_color;351107;200;True;
8;rt-scrape-movies;requests;1566947788.0895166;-1.0069053173065186;https://www.rottentomatoes.com/m/the_condemned_2013;https://www.rottentomatoes.com/m/the_condemned_2013;300795;200;True;
9;rt-scrape-movies;requests;1566947790.2203512;-0.8986587524414062;https://www.rottentomatoes.com/m/the_man_who_shook_the_hand_of_vicente_fernandez;https://www.rottentomatoes.com/m/the_man_who_shook_the_hand_of_vicente_fernandez;273762;200;True;
10;rt-scrape-movies;requests;1566947792.2950475;-0.9793024063110352;https://www.rottentomatoes.com/m/gate_of_hell;https://www.rottentomatoes.com/m/gate_of_hell;277390;200;True;
2;rt-scrape-movies;requests;1566947794.3897026;-0.9237737655639648;https://www.rottentomatoes.com/m/reverb;https://www.rottentomatoes.com/m/reverb;278103;200;True;
3;rt-scrape-movies;requests;1566947796.4287088;-1.2185401916503906;https://www.rottentomatoes.com/m/down_the_shore;https://www.rottentomatoes.com/m/down_the_shore;280603;200;True;
4;rt-scrape-movies;requests;1566947798.7654614;-0.9116907119750977;https://www.rottentomatoes.com/m/stone_bros_2009;https://www.rottentomatoes.com/m/stone_bros_2009;279028;200;True;
5;rt-scrape-movies;requests;1566947800.7964277;-0.9629683494567871;https://www.rottentomatoes.com/m/the_baytown_outlaws;https://www.rottentomatoes.com/m/the_baytown_outlaws;331666;200;True;
6;rt-scrape-movies;requests;1566947802.9421344;-0.9766209125518799;https://www.rottentomatoes.com/m/hyde_park_on_hudson;https://www.rottentomatoes.com/m/hyde_park_on_hudson;348846;200;True;
7;rt-scrape-movies;requests;1566947805.054705;-0.9665191173553467;https://www.rottentomatoes.com/m/django_unchained_2012;https://www.rottentomatoes.com/m/django_unchained_2012;368773;200;True;
8;rt-scrape-movies;requests;1566947807.166854;-0.8137147426605225;https://www.rottentomatoes.com/m/bai_she_chuan_shuo_2013;https://www.rottentomatoes.com/m/bai_she_chuan_shuo_2013;315888;200;True;
9;rt-scrape-movies;requests;1566947809.1048884;-0.9660477638244629;https://www.rottentomatoes.com/m/john_dies_at_the_end;https://www.rottentomatoes.com/m/john_dies_at_the_end;366292;200;True;
10;rt-scrape-movies;requests;1566947811.218927;-1.067051887512207;https://www.rottentomatoes.com/m/io_sono_li;https://www.rottentomatoes.com/m/io_sono_li;301168;200;True;
2;rt-scrape-movies;requests;1566947813.4690385;-1.0008561611175537;https://www.rottentomatoes.com/m/a_bottle_in_the_gaza_sea;https://www.rottentomatoes.com/m/a_bottle_in_the_gaza_sea;302477;200;True;
3;rt-scrape-movies;requests;1566947815.5932279;-1.4025568962097168;https://www.rottentomatoes.com/m/luv_2011;https://www.rottentomatoes.com/m/luv_2011;343434;200;True;
4;rt-scrape-movies;requests;1566947818.1413941;-1.0821518898010254;https://www.rottentomatoes.com/m/love_free_or_die;https://www.rottentomatoes.com/m/love_free_or_die;270140;200;True;
5;rt-scrape-movies;requests;1566947820.3398309;-1.0548264980316162;https://www.rottentomatoes.com/m/save_the_date_2012;https://www.rottentomatoes.com/m/save_the_date_2012;312778;200;True;
6;rt-scrape-movies;requests;1566947822.5289526;-0.9668083190917969;https://www.rottentomatoes.com/m/meet_the_fokkens;https://www.rottentomatoes.com/m/meet_the_fokkens;296776;200;True;
7;rt-scrape-movies;requests;1566947824.6259983;-1.2354340553283691;https://www.rottentomatoes.com/m/mariachi_gringo;https://www.rottentomatoes.com/m/mariachi_gringo;268985;200;True;
8;rt-scrape-movies;requests;1566947827.0325718;-0.9332723617553711;https://www.rottentomatoes.com/m/decoding_deepak_2012;https://www.rottentomatoes.com/m/decoding_deepak_2012;287552;200;True;
9;rt-scrape-movies;requests;1566947829.0841517;-0.9082691669464111;https://www.rottentomatoes.com/m/the_sweeney;https://www.rottentomatoes.com/m/the_sweeney;356621;200;True;
10;rt-scrape-movies;requests;1566947831.1386259;-1.024282455444336;https://www.rottentomatoes.com/m/not_suitable_for_children;https://www.rottentomatoes.com/m/not_suitable_for_children;303653;200;True;
2;rt-scrape-movies;requests;1566947833.285266;-0.9250221252441406;https://www.rottentomatoes.com/m/hitlers_children_2012;https://www.rottentomatoes.com/m/hitlers_children_2012;298479;200;True;
3;rt-scrape-movies;requests;1566947835.33913;-0.7890801429748535;https://www.rottentomatoes.com/m/in_another_country;https://www.rottentomatoes.com/m/in_another_country;311360;200;True;
4;rt-scrape-movies;requests;1566947837.3123207;-0.8368504047393799;https://www.rottentomatoes.com/m/hemingway_and_gellhorn_2012;https://www.rottentomatoes.com/m/hemingway_and_gellhorn_2012;301052;200;True;
5;rt-scrape-movies;requests;1566947839.272981;-1.0990867614746094;https://www.rottentomatoes.com/m/knuckleball_2012;https://www.rottentomatoes.com/m/knuckleball_2012;292841;200;True;
6;rt-scrape-movies;requests;1566947841.4901798;-0.9931204319000244;https://www.rottentomatoes.com/m/bad_kids_go_to_hell;https://www.rottentomatoes.com/m/bad_kids_go_to_hell;313927;200;True;
7;rt-scrape-movies;requests;1566947843.609601;-0.7508411407470703;https://www.rottentomatoes.com/m/stitches_2012;https://www.rottentomatoes.com/m/stitches_2012;314593;200;True;
8;rt-scrape-movies;requests;1566947845.485174;-0.947920560836792;https://www.rottentomatoes.com/m/a_whisper_to_a_roar_2012;https://www.rottentomatoes.com/m/a_whisper_to_a_roar_2012;308092;200;True;
9;rt-scrape-movies;requests;1566947847.5620425;-1.0501914024353027;https://www.rottentomatoes.com/m/the_kill_hole;https://www.rottentomatoes.com/m/the_kill_hole;270250;200;True;
10;rt-scrape-movies;requests;1566947849.7891502;-0.9512417316436768;https://www.rottentomatoes.com/m/reincarnated;https://www.rottentomatoes.com/m/reincarnated;320185;200;True;
2;rt-scrape-movies;requests;1566947851.868535;-1.0103449821472168;https://www.rottentomatoes.com/m/zaytoun;https://www.rottentomatoes.com/m/zaytoun;305685;200;True;
3;rt-scrape-movies;requests;1566947854.0011804;-0.9410202503204346;https://www.rottentomatoes.com/m/orchestra_of_exiles;https://www.rottentomatoes.com/m/orchestra_of_exiles;306837;200;True;
4;rt-scrape-movies;requests;1566947856.0702367;-1.038611888885498;https://www.rottentomatoes.com/m/future_weather;https://www.rottentomatoes.com/m/future_weather;304070;200;True;
5;rt-scrape-movies;requests;1566947858.2310874;-0.8373081684112549;https://www.rottentomatoes.com/m/the_haunting_in_connecticut_2_ghosts_of_georgia;https://www.rottentomatoes.com/m/the_haunting_in_connecticut_2_ghosts_of_georgia;320243;200;True;
6;rt-scrape-movies;requests;1566947860.2497594;-1.3363525867462158;https://www.rottentomatoes.com/m/1018126-samson_and_delilah;https://www.rottentomatoes.com/m/1018126_samson_and_delilah;357372;200;True;
7;rt-scrape-movies;requests;1566947862.7349918;-0.7973134517669678;https://www.rottentomatoes.com/m/devil_and_miss_jones;https://www.rottentomatoes.com/m/devil_and_miss_jones;289432;200;True;
8;rt-scrape-movies;requests;1566947864.6576016;-1.1922695636749268;https://www.rottentomatoes.com/m/life-of-pi;https://www.rottentomatoes.com/m/life_of_pi;323824;200;True;
9;rt-scrape-movies;requests;1566947866.9780033;-1.0003259181976318;https://www.rottentomatoes.com/m/first_family;https://www.rottentomatoes.com/m/first_family;275542;200;True;
10;rt-scrape-movies;requests;1566947869.125452;-0.38381099700927734;https://www.rottentomatoes.com/m/the_hobbit_an_unexpected_journey;https://www.rottentomatoes.com/m/the_hobbit_an_unexpected_journey;368216;200;True;
2;rt-scrape-movies;requests;1566947870.7112377;-0.33374619483947754;https://www.rottentomatoes.com/m/lincoln_2011;https://www.rottentomatoes.com/m/lincoln_2011;437303;200;True;
3;rt-scrape-movies;requests;1566947872.2235568;-0.6918632984161377;https://www.rottentomatoes.com/m/snabba_cash_2012;https://www.rottentomatoes.com/m/snabba_cash_2012;324639;200;True;
